X1_1,resid,hhid,mail,vote2006,vote2008,vote2010,vote2011,vote2012,vote2014,d_age,age_miss,d_gend_female,d_gend_unknown,d_race_blk,d_race_hsp,d_race_oth,d_days,days_miss,sdef,never_voted,open,vote_year
341,341,10020,1,0,0,0,0,0,0,24,0,1,0,1,0,0,1399,0,1,1,1,0
343,343,5981,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1429,0,1,1,0,0
345,345,11331,1,0,0,0,0,0,0,40.967773,1,0,0,0,1,0,2430,0,0,1,1,0
349,349,2871,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,448,0,0,1,1,0
350,350,6721,1,0,0,0,0,0,0,26,0,0,1,1,0,0,1238,0,1,1,0,0
351,351,9384,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1320,0,1,1,0,0
353,353,3499,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1610,0,1,1,0,0
357,357,9020,1,0,0,0,0,0,0,40,0,1,0,1,0,0,2460,0,0,0,0,0
360,360,15401,1,0,0,0,0,0,0,25,0,1,0,1,0,0,1251,0,1,1,0,0
362,362,16789,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1063,0,1,1,1,0
368,368,3041,1,0,0,0,0,0,0,88,0,1,0,1,0,0,477,0,0,1,0,0
370,370,10347,1,0,0,0,0,0,0,52,0,0,0,1,0,0,1265,0,1,1,1,0
374,374,5591,1,0,0,0,0,0,0,24,0,0,0,1,0,0,1264,0,1,1,1,0
379,379,1011,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1232,0,1,1,1,0
386,386,8286,1,0,0,0,0,0,0,27,0,1,0,1,0,0,2351,0,0,1,1,0
390,390,2006,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1238,0,1,1,0,0
392,392,8486,1,0,0,0,0,0,0,23,0,1,0,1,0,0,1547,0,1,1,0,0
393,393,9087,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2007,0,1,1,1,0
395,395,1671,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1581,0,1,1,0,0
396,396,16448,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1722,0,1,1,0,0
403,403,1872,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1306,0,1,1,1,0
407,407,17243,1,0,0,0,0,0,0,35,0,1,0,0,0,0,2090,0,1,1,1,0
412,412,11932,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2041,0,1,1,1,0
415,415,9205,1,0,0,0,0,0,0,43,0,0,0,1,0,0,2223,0,0,1,0,0
416,416,8658,1,0,0,0,0,0,0,49,0,0,0,1,0,0,2231,0,0,1,0,0
430,430,11910,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1532,0,1,1,0,0
433,433,9592,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1863,0,1,1,0,0
438,438,6863,1,0,0,0,0,0,0,25,0,0,0,1,0,0,1489,0,1,1,1,0
439,439,12522,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2262,0,0,1,1,0
443,443,6840,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1595,0,1,1,0,0
445,445,9558,1,0,0,0,0,0,0,60,0,0,0,1,0,0,1965,0,1,1,1,0
451,451,13513,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1309,0,1,1,1,0
453,453,15811,1,0,0,0,0,0,0,24,0,0,1,1,0,0,1530,0,1,1,0,0
454,454,15003,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1931,0,1,1,0,0
456,456,9227,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1607,0,1,1,1,0
461,461,7600,1,0,0,0,0,0,0,24,0,0,1,1,0,0,1552,0,1,1,0,0
462,462,17791,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,2545,0,0,0,1,0
464,464,2251,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1019,0,1,1,0,0
468,468,2135,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1259,0,1,1,0,0
474,474,4781,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1223,0,1,1,0,0
475,475,15461,1,0,0,0,0,0,0,25,0,1,0,0,0,1,1679,0,1,1,0,0
478,478,7435,1,0,0,0,0,0,0,53,0,1,0,0,0,0,2083,0,1,1,0,0
479,479,17301,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1861,0,1,1,0,0
490,490,1501,1,0,0,0,0,0,0,47,0,0,0,1,0,0,1524,0,1,1,0,0
498,498,5705,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2070,0,1,1,1,0
500,500,18,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1566,0,1,1,1,0
502,502,15571,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1783,0,1,1,1,0
504,504,7774,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1551,0,1,1,0,0
511,511,2012,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1228,0,1,1,1,0
513,513,85,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1149,0,1,1,1,0
514,514,1904,1,0,0,0,0,0,0,29,0,1,0,1,0,0,1909,0,1,1,1,0
515,515,7176,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1566,0,1,1,0,0
518,518,17752,1,0,0,0,0,0,0,52,0,0,0,1,0,0,1566,0,1,1,0,0
519,519,11667,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2433,0,0,1,0,0
520,520,17365,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1428,0,1,1,1,0
521,521,17907,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1380,0,1,1,0,0
523,523,16505,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1512,0,1,1,0,0
524,524,12088,1,0,0,0,0,0,0,22,0,1,0,1,0,0,1350,0,1,1,1,0
537,537,2505,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1412,0,1,1,1,0
540,540,5632,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1280,0,1,1,0,0
544,544,1819,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1306,0,1,1,1,0
550,550,11234,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1356,0,1,1,0,0
553,553,389,1,0,0,0,1,1,0,31,0,1,0,1,0,0,480,0,0,0,0,2012
556,556,13846,1,0,0,0,0,0,0,57,0,1,0,1,0,0,1629,0,1,1,1,0
557,557,10892,1,0,0,0,0,0,0,45,0,0,0,1,0,0,2461,0,0,1,1,0
560,560,5020,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1225,0,0,1,0,0
564,564,4977,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1267,0,1,1,0,0
567,567,3322,1,0,0,0,0,0,0,20,0,0,1,0,0,0,181,0,0,1,0,0
568,568,13134,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,1,1317,0,1,1,0,0
570,570,4230,1,0,0,0,0,0,0,50,0,1,0,1,0,0,2227,0,0,1,1,0
574,574,6433,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2232,0,0,1,1,0
577,577,3606,1,0,0,0,0,0,0,29,0,0,0,1,0,0,-343,0,0,1,0,0
578,578,7944,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1146,0,1,1,1,0
582,582,8875,1,0,0,0,0,0,0,37,0,0,0,1,0,0,2224,0,0,1,1,0
585,585,2815,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2238,0,0,1,0,0
588,588,14344,1,0,0,0,0,0,0,62,0,0,0,0,0,0,2469,0,0,0,1,0
589,589,7205,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2245,0,0,1,1,0
593,593,15400,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1558,0,1,1,0,0
597,597,10889,1,0,0,0,0,0,0,67,0,0,0,0,0,0,760,0,0,1,0,0
598,598,6909,1,0,0,0,0,0,0,52,0,0,0,1,0,0,1538,0,1,1,0,0
601,601,6803,1,0,0,0,0,0,0,26,0,0,1,1,0,0,2463,0,0,1,0,0
612,612,1476,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1174,0,1,1,1,0
617,617,13680,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,874,0,1,1,1,0
619,619,7647,1,0,0,0,0,0,0,73,0,0,0,1,0,0,1189,0,1,1,0,0
621,621,9735,1,0,1,0,0,0,0,40.967773,1,0,1,1,0,0,802,0,0,0,0,2008
622,622,6722,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1296,0,1,1,0,0
624,624,8570,1,0,0,0,0,0,0,46,0,0,0,1,0,0,1223,0,1,1,1,0
625,625,16792,1,0,1,0,0,0,0,32,0,1,0,1,0,0,1744,0,0,0,0,2008
635,635,14625,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,759,0,0,1,0,0
637,637,2819,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,1,1505,0,1,1,0,0
643,643,6336,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2463,0,0,1,0,0
650,650,18266,1,0,0,0,0,0,0,25,0,0,0,1,0,0,1432,0,1,1,0,0
651,651,15362,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1271,0,1,1,0,0
653,653,15278,1,0,0,0,0,0,0,21,0,1,0,1,0,0,896,0,1,1,0,0
657,657,8864,1,0,0,0,0,0,0,32,0,0,0,1,0,0,2238,0,0,1,0,0
676,676,1549,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1197,0,1,1,0,0
677,677,10173,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1538,0,1,1,0,0
682,682,3537,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2024,0,1,1,1,0
687,687,8529,1,0,0,0,0,0,0,23,0,1,0,1,0,0,1245,0,1,1,1,0
688,688,2449,1,0,0,0,0,0,0,60,0,0,0,1,0,0,2461,0,0,1,0,0
691,691,5771,1,0,0,0,0,0,0,63,0,1,0,1,0,0,2101,0,1,1,0,0
699,699,18257,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1742,0,1,1,1,0
700,700,5883,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,818,0,1,1,0,0
701,701,15467,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1876,0,1,1,1,0
709,709,8888,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1323,0,1,1,0,0
717,717,16570,1,0,0,0,0,0,0,40.967773,1,0,1,0,0,1,1474.3691,1,0,1,1,0
721,721,670,1,0,0,0,0,0,0,28,0,0,0,0,0,0,2222,0,0,1,0,0
723,723,9298,1,0,0,0,0,0,0,45,0,0,0,1,0,0,658,0,0,1,0,0
724,724,7608,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1317,0,1,1,1,0
728,728,3317,1,0,0,0,0,0,0,63,0,0,0,1,0,0,1887,0,1,1,1,0
729,729,5097,1,0,0,0,0,0,0,44,0,0,0,1,0,0,1243,0,1,1,1,0
741,741,7101,1,0,0,0,0,0,0,69,0,1,0,0,0,0,2460,0,0,1,1,0
742,742,9259,1,0,0,0,0,0,0,23,0,1,0,1,0,0,-194,0,0,1,1,0
745,745,15904,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2460,0,0,1,0,0
751,751,4032,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1373,0,1,1,1,0
752,752,5714,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1642,0,1,1,0,0
757,757,16937,1,0,0,0,0,0,0,40,0,1,0,1,0,0,2246,0,0,1,1,0
761,761,12475,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1494,0,1,1,1,0
767,767,17440,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1257,0,1,1,1,0
771,771,2864,1,0,0,0,0,0,0,44,0,0,0,0,0,0,1722,0,1,1,0,0
772,772,1524,1,0,0,0,0,0,0,24,0,1,0,1,0,0,1495,0,1,1,1,0
777,777,2513,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2181,0,1,1,1,0
787,787,6943,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2007,0,1,1,0,0
790,790,94,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1124,0,1,1,0,0
792,792,9928,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,371,0,0,1,0,0
793,793,7984,1,0,0,0,0,0,0,30,0,1,0,1,0,0,1982,0,1,1,0,0
797,797,18909,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1713,0,1,1,1,0
805,805,831,1,0,0,0,0,0,0,21,0,0,1,1,0,0,1456,0,1,1,1,0
806,806,17402,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1210,0,1,1,1,0
808,808,13991,1,0,1,0,0,1,0,40.967773,1,0,0,1,0,0,924,0,0,0,0,2012
811,811,8293,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1152,0,1,1,0,0
815,815,8079,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2227,0,0,1,0,0
818,818,18295,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1870,0,1,1,1,0
824,824,4802,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,2189,0,1,1,0,0
825,825,17035,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1974,0,1,1,1,0
829,829,3542,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,777,0,1,1,0,0
834,834,8693,1,0,0,0,0,0,0,57,0,0,0,1,0,0,2223,0,0,1,1,0
838,838,2475,1,0,0,0,0,0,0,26,0,0,0,1,0,0,1344,0,1,1,0,0
840,840,9312,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1261,0,1,1,0,0
843,843,12377,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1169,0,1,1,0,0
844,844,17158,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1083,0,1,1,0,0
847,847,4124,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1695,0,1,1,1,0
850,850,4564,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1167,0,1,1,1,0
856,856,2176,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1364,0,1,1,1,0
857,857,17099,1,0,0,0,0,0,0,64,0,0,0,1,0,0,1373,0,1,1,0,0
858,858,17735,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,-447,0,0,1,0,0
860,860,18496,1,0,0,1,0,1,0,62,0,0,0,1,0,0,1666,0,0,0,1,2012
862,862,14944,1,0,0,0,0,0,0,21,0,1,0,1,0,0,242,0,0,1,1,0
864,864,15429,1,0,0,0,0,0,0,24,0,0,0,0,0,0,1425,0,1,1,0,0
865,865,14791,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1840,0,1,1,0,0
866,866,9389,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1177,0,1,1,1,0
871,871,6019,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1183,0,1,1,1,0
873,873,14570,1,0,0,0,0,0,0,24,0,1,0,1,0,0,1194,0,1,1,0,0
876,876,8992,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,2013,0,1,1,0,0
881,881,3013,1,0,0,0,0,0,0,88,0,1,0,1,0,0,2350,0,0,1,0,0
885,885,6713,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1968,0,1,1,1,0
899,899,12528,1,0,0,0,0,0,0,33,0,1,0,1,0,0,2224,0,0,1,0,0
900,900,18365,1,0,0,0,0,0,0,24,0,1,0,1,0,0,2120,0,1,1,1,0
901,901,5329,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1153,0,1,1,1,0
909,909,9709,1,0,0,0,0,0,0,59,0,0,0,1,0,0,916,0,0,1,0,0
911,911,18759,1,0,0,0,0,0,0,24,0,1,0,1,0,0,1140,0,1,1,0,0
915,915,18327,1,0,1,0,0,1,0,25,0,1,0,1,0,0,1810,0,0,0,1,2012
916,916,5098,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1379,0,1,1,1,0
920,920,10416,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1881,0,1,1,0,0
922,922,14017,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1251,0,1,1,1,0
924,924,10715,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1153,0,1,1,1,0
925,925,12140,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1365,0,1,1,0,0
935,935,12698,1,0,0,0,0,0,0,25,0,0,0,1,0,0,1817,0,1,1,1,0
937,937,15823,1,0,0,0,0,1,0,24,0,0,0,1,0,0,1065,0,0,0,0,2012
945,945,12973,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1145,0,1,1,0,0
949,949,12363,1,0,0,0,0,0,0,56,0,1,0,1,0,0,1162,0,1,1,0,0
955,955,5697,1,0,0,0,0,0,0,55,0,0,0,0,0,0,3058,0,0,1,1,0
958,958,6376,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1086,0,1,1,0,0
959,959,13129,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1503,0,1,1,0,0
961,961,3562,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1351,0,1,1,1,0
962,962,1303,1,0,0,0,0,0,0,59,0,1,0,0,0,0,1572,0,0,1,0,0
964,964,18150,1,0,0,0,0,0,0,36,0,1,0,1,0,0,1813,0,1,1,0,0
965,965,9397,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1537,0,1,1,1,0
968,968,10649,1,0,0,0,0,0,0,26,0,0,1,1,0,0,1268,0,1,1,0,0
969,969,15594,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2034,0,1,1,1,0
971,971,7965,1,0,0,0,0,0,0,53,0,0,0,1,0,0,2222,0,0,1,0,0
974,974,15748,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1236,0,1,1,0,0
979,979,1029,1,0,0,0,0,0,0,38,0,1,0,0,0,0,1968,0,1,1,0,0
984,984,11101,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1518,0,1,1,0,0
985,985,16586,1,0,0,0,0,0,0,22,0,1,0,1,0,0,1019,0,1,1,0,0
987,987,14455,1,0,0,0,0,0,0,45,0,1,0,1,0,0,1651,0,1,1,0,0
988,988,3685,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1218,0,1,1,1,0
989,989,16893,1,0,0,0,0,0,0,80,0,0,0,1,0,0,1366,0,1,1,0,0
990,990,12917,1,0,0,0,0,0,0,74,0,1,0,0,0,0,1217,0,1,1,0,0
991,991,13772,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1286,0,1,1,0,0
996,996,15504,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1238,0,1,1,1,0
998,998,8162,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1334,0,1,1,0,0
1000,1000,6316,1,0,0,0,0,0,0,67,0,1,0,0,0,0,1523,0,1,1,1,0
1002,1002,2659,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1302,0,1,1,1,0
1008,1008,857,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1314,0,1,1,0,0
1016,1016,2455,1,0,0,0,0,0,0,26,0,1,0,1,0,0,2008,0,1,1,1,0
1019,1019,4400,1,0,0,0,0,0,0,45,0,1,0,0,0,0,1195,0,1,1,0,0
1023,1023,6288,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1868,0,1,1,0,0
1028,1028,5588,1,0,0,0,0,0,0,26,0,0,0,1,0,0,2294,0,0,1,0,0
1041,1041,17800,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1500,0,1,1,1,0
1048,1048,9874,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,762,0,0,1,1,0
1049,1049,8172,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1868,0,1,1,1,0
1050,1050,3468,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1496,0,1,1,0,0
1052,1052,18814,1,0,0,0,0,0,0,40.967773,1,0,1,0,0,1,1474.3691,1,0,1,1,0
1053,1053,9439,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2316,0,0,1,0,0
1072,1072,10758,1,0,0,0,0,0,0,59,0,1,0,0,0,1,1693,0,1,1,1,0
1073,1073,12985,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1359,0,1,1,0,0
1074,1074,12718,1,0,0,0,0,0,0,25,0,0,0,1,0,0,2224,0,0,1,1,0
1084,1084,6110,1,0,0,0,0,0,0,39,0,1,0,0,0,0,799,0,1,1,1,0
1087,1087,579,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1700,0,1,1,0,0
1088,1088,8990,1,0,0,0,0,0,0,57,0,0,0,1,0,0,2463,0,0,1,0,0
1089,1089,11994,1,0,0,0,0,0,0,47,0,1,0,1,0,0,1330,0,1,1,0,0
1093,1093,666,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1548,0,1,1,1,0
1094,1094,17237,1,0,0,0,0,0,0,25,0,1,0,1,0,0,2225,0,0,1,0,0
1096,1096,6613,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,666,0,0,1,1,0
1101,1101,12097,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1636,0,1,1,0,0
1105,1105,7666,1,0,0,0,0,0,0,46,0,0,1,1,0,0,242,0,0,1,0,0
1107,1107,11904,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1376,0,1,1,0,0
1108,1108,5420,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1261,0,1,1,1,0
1115,1115,14280,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2044,0,1,1,0,0
1118,1118,17841,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1177,0,1,1,1,0
1121,1121,16326,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1434,0,1,1,0,0
1123,1123,3171,1,0,1,0,1,1,0,25,0,0,1,1,0,0,2222,0,0,0,1,2012
1130,1130,10039,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,2461,0,0,0,0,0
1134,1134,7593,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1083,0,1,1,0,0
1136,1136,18920,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1681,0,0,1,1,0
1139,1139,6565,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1455,0,1,1,1,0
1142,1142,7430,1,0,0,0,0,0,0,55,0,0,0,1,0,0,1735,0,1,1,1,0
1144,1144,17672,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1968,0,1,1,1,0
1145,1145,8308,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1119,0,1,1,0,0
1148,1148,3183,1,0,0,0,0,0,0,29,0,0,0,1,0,0,523,0,0,1,0,0
1152,1152,4458,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,2000,0,1,1,0,0
1153,1153,3948,1,0,0,0,0,0,0,25,0,1,0,0,0,0,1245,0,1,1,0,0
1157,1157,13844,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,741,0,0,1,0,0
1159,1159,13759,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2219,0,0,1,0,0
1163,1163,2953,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2460,0,0,1,1,0
1165,1165,9528,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2461,0,0,1,0,0
1170,1170,5573,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2463,0,0,1,0,0
1173,1173,6646,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1246,0,1,1,0,0
1174,1174,9792,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,781,0,1,1,0,0
1183,1183,11864,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2070,0,1,1,1,0
1187,1187,16381,1,0,0,0,0,0,0,22,0,0,1,1,0,0,1175,0,1,1,0,0
1188,1188,8723,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2460,0,0,1,0,0
1189,1189,13562,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2232,0,0,1,1,0
1192,1192,6515,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1058,0,1,1,0,0
1200,1200,1378,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1372,0,1,1,0,0
1203,1203,7038,1,0,1,0,0,0,0,25,0,0,0,1,0,0,1770,0,0,0,0,2008
1208,1208,2076,1,0,0,0,0,0,0,24,0,0,0,1,0,0,1477,0,1,1,0,0
1211,1211,653,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1251,0,1,1,1,0
1216,1216,6328,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1208,0,1,1,0,0
1226,1226,5943,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,844,0,1,1,0,0
1227,1227,3622,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1294,0,0,1,0,0
1230,1230,15867,1,0,0,0,0,0,0,24,0,1,0,1,0,0,1251,0,1,1,0,0
1235,1235,14939,1,0,0,0,0,0,0,45,0,1,0,1,0,0,1274,0,1,1,0,0
1236,1236,12336,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,644,0,0,1,1,0
1238,1238,10556,1,0,0,0,0,0,0,54,0,0,0,1,0,0,764,0,0,1,0,0
1244,1244,10934,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1315,0,1,1,0,0
1258,1258,6273,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1316,0,1,1,1,0
1260,1260,1337,1,0,0,0,0,0,0,24,0,0,0,1,0,0,931,0,1,1,0,0
1266,1266,6558,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1709,0,1,1,1,0
1270,1270,16312,1,0,0,0,0,0,0,23,0,1,0,1,0,0,1162,0,1,1,0,0
1274,1274,18006,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1443,0,1,1,0,0
1276,1276,2412,1,0,0,0,0,0,0,25,0,1,0,1,0,0,1184,0,1,1,0,0
1277,1277,16920,1,0,0,0,0,0,0,50,0,0,0,1,0,0,1265,0,1,1,1,0
1292,1292,8462,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1155,0,1,1,1,0
1294,1294,14043,1,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1526,0,1,1,0,0
1295,1295,2972,1,0,0,0,0,0,0,20,0,0,0,1,0,0,251,0,0,1,0,0
1297,1297,2850,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2128,0,1,1,1,0
1301,1301,5727,1,0,0,0,0,0,0,28,0,1,0,1,0,0,1316,0,1,1,0,0
1304,1304,10473,1,0,0,0,0,0,0,29,0,1,0,0,0,1,2247,0,0,1,1,0
1312,1312,18171,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1294,0,1,1,1,0
1313,1313,4593,1,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2465,0,0,1,1,0
1314,1314,12536,1,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1384,0,1,1,1,0
1317,1317,7333,1,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2465,0,0,1,0,0
1321,1321,314,1,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1379,0,1,1,1,0
